CustomerID,CustomerName,Region,Channel,CustomerSegment,OnboardDate,CreditLimitGBP,PaymentTermsDays,SalesRepCode
326,Fictional Outlet 00326,South,Ecommerce,Medium,2023-09-12,50000,60,REP007
327,Fictional Outlet 00327,East,Traditional Trade,Small,2023-11-07,10000,60,REP008
328,Fictional Outlet 00328,West,Modern Trade,Medium,2023-06-20,10000,45,REP009
329,Fictional Outlet 00329,North,Modern Trade,Large,2022-11-07,25000,30,REP010
330,Fictional Outlet 00330,South,Traditional Trade,Medium,2022-06-03,5000,60,REP011
331,Fictional Outlet 00331,East,Wholesale,Small,2022-04-15,5000,30,REP012
332,Fictional Outlet 00332,West,Modern Trade,Medium,2023-07-17,50000,60,REP013
333,Fictional Outlet 00333,North,Traditional Trade,Small,2022-09-30,25000,30,REP014
334,Fictional Outlet 00334,South,Traditional Trade,Medium,2022-07-04,50000,45,REP015
335,Fictional Outlet 00335,East,Ecommerce,Medium,2023-02-10,10000,45,REP016
336,Fictional Outlet 00336,West,Traditional Trade,Small,2022-09-05,5000,15,REP017
337,Fictional Outlet 00337,North,Traditional Trade,Small,2023-05-04,25000,15,REP018
338,Fictional Outlet 00338,South,Traditional Trade,Large,2023-01-10,50000,60,REP019
339,Fictional Outlet 00339,East,Wholesale,Medium,2023-02-04,10000,15,
340,Fictional Outlet 00340,West,Wholesale,Small,2022-07-16,5000,15,REP021
341,Fictional Outlet 00341,North,Traditional Trade,Large,2023-12-24,50000,15,REP022
342,Fictional Outlet 00342,South,Wholesale,Medium,2023-08-05,10000,15,REP023
343,Fictional Outlet 00343,East,Modern Trade,Medium,2023-02-13,5000,60,REP024
344,Fictional Outlet 00344,West,Traditional Trade,Large,2023-09-27,5000,60,REP025
345,Fictional Outlet 00345,North,Wholesale,Medium,2023-11-07,5000,30,REP026
346,Fictional Outlet 00346,South,Traditional Trade,Large,2022-10-29,50000,60,REP027
347,Fictional Outlet 00347,East,Wholesale,Large,2023-12-09,10000,60,REP028
348,Fictional Outlet 00348,West,Wholesale,Small,2022-02-01,10000,60,REP029
349,Fictional Outlet 00349,North,Modern Trade,Large,2022-04-29,25000,15,REP030
350,Fictional Outlet 00350,South,Traditional Trade,Large,2022-07-03,5000,60,REP031
351,Fictional Outlet 00351,East,Modern Trade,Large,2022-07-02,5000,60,REP032
352,Fictional Outlet 00352,West,Modern Trade,Small,2023-06-09,25000,60,REP033
353,Fictional Outlet 00353,North,Traditional Trade,Medium,2023-07-05,5000,30,REP034
354,Fictional Outlet 00354,South,Traditional Trade,Small,2023-01-12,10000,60,REP035
355,Fictional Outlet 00355,East,Wholesale,Medium,2022-07-14,10000,45,REP036
356,Fictional Outlet 00356,West,Wholesale,Medium,2022-05-04,50000,30,REP037
357,Fictional Outlet 00357,North,Traditional Trade,Medium,2023-10-06,10000,15,REP038
358,Fictional Outlet 00358,South,Ecommerce,Medium,2023-03-22,25000,45,REP039
359,Fictional Outlet 00359,East,Traditional Trade,Medium,2022-10-08,50000,30,REP040
360,Fictional Outlet 00360,West,Modern Trade,Small,2023-12-02,10000,60,REP041
361,Fictional Outlet 00361,North,Traditional Trade,Large,2023-08-18,25000,45,REP042
362,Fictional Outlet 00362,South,Wholesale,Large,2022-06-11,50000,45,REP043
363,Fictional Outlet 00363,East,Wholesale,Medium,2022-11-01,50000,15,REP044
364,Fictional Outlet 00364,West,Traditional Trade,Large,2023-01-28,25000,45,REP045
365,Fictional Outlet 00365,North,Traditional Trade,Small,2023-06-12,50000,60,REP046
366,Fictional Outlet 00366,South,Modern Trade,Medium,2023-02-24,50000,60,REP047
367,Fictional Outlet 00367,East,Modern Trade,Small,2022-06-09,5000,30,REP048
368,Fictional Outlet 00368,West,Wholesale,Large,2023-06-07,10000,15,REP049
369,Fictional Outlet 00369,North,Traditional Trade,Small,2023-06-11,25000,15,REP050
370,Fictional Outlet 00370,South,Traditional Trade,Small,2022-12-25,10000,60,REP051
371,Fictional Outlet 00371,East,Traditional Trade,Medium,2022-12-07,25000,60,REP052
372,Fictional Outlet 00372,West,Modern Trade,Large,2023-02-10,50000,45,REP053
373,Fictional Outlet 00373,North,Ecommerce,Large,2022-01-01,50000,15,REP054
374,Fictional Outlet 00374,South,Traditional Trade,Small,2023-03-16,25000,15,REP055
375,Fictional Outlet 00375,East,Traditional Trade,Medium,2023-11-19,50000,45,REP056
376,Fictional Outlet 00376,West,Modern Trade,Large,2023-12-01,25000,45,REP057
377,Fictional Outlet 00377,North,Ecommerce,Large,2022-03-19,10000,30,REP058
378,Fictional Outlet 00378,South,Wholesale,Small,2023-08-02,50000,30,REP059
379,Fictional Outlet 00379,East,Ecommerce,Medium,2023-02-24,25000,60,REP060
380,Fictional Outlet 00380,West,Traditional Trade,Medium,2022-06-26,5000,30,REP061
381,Fictional Outlet 00381,North,Traditional Trade,Small,2023-07-24,25000,30,REP062
382,Fictional Outlet 00382,South,Traditional Trade,Small,2022-06-11,25000,60,REP063
383,Fictional Outlet 00383,East,Traditional Trade,Large,2022-06-10,5000,15,REP064
384,Fictional Outlet 00384,West,Modern Trade,Medium,2023-09-23,10000,30,REP065
385,Fictional Outlet 00385,North,Traditional Trade,Medium,2023-02-04,10000,30,REP066
386,Fictional Outlet 00386,South,Traditional Trade,Medium,2022-06-03,50000,60,REP067
387,Fictional Outlet 00387,East,Modern Trade,Medium,2022-02-18,10000,60,REP068
388,Fictional Outlet 00388,West, ECOMMERCE ,Medium,2022-03-02,5000,30,REP069
389,Fictional Outlet 00389,North,Modern Trade,Large,2022-11-04,25000,60,REP070
390,Fictional Outlet 00390,South,Traditional Trade,Small,2022-12-09,5000,60,REP071
391,Fictional Outlet 00391,East,Traditional Trade,Medium,2023-04-05,5000,15,REP072
392,Fictional Outlet 00392,West,Traditional Trade,Medium,2023-06-21,5000,60,REP073
393,Fictional Outlet 00393,North,Modern Trade,Large,2023-01-26,5000,45,REP074
394,Fictional Outlet 00394,South,Ecommerce,Large,2023-08-22,10000,30,REP075
395,Fictional Outlet 00395,East,Wholesale,Large,2022-05-27,5000,45,REP076
396,Fictional Outlet 00396,West,Ecommerce,Large,2022-04-29,50000,30,REP077
397,Fictional Outlet 00397,North,Traditional Trade,Medium,2023-03-11,25000,60,REP078
398,Fictional Outlet 00398,South,Traditional Trade,Medium,2022-04-30,50000,60,REP079
399,Fictional Outlet 00399,East,Modern Trade,Small,2023-04-06,10000,30,REP080
400,Fictional Outlet 00400,West,Traditional Trade,Medium,2022-08-16,5000,15,REP001
401,Fictional Outlet 00401,North,Traditional Trade,Small,2023-07-24,50000,15,REP002
402,Fictional Outlet 00402,South,Wholesale,Small,2022-12-24,50000,60,REP003
403,Fictional Outlet 00403,East,Traditional Trade,Medium,2022-04-21,10000,15,REP004
404,Fictional Outlet 00404,West,Traditional Trade,Small,2023-07-05,5000,45,REP005
405,Fictional Outlet 00405,North,Traditional Trade,Small,2023-12-31,5000,45,REP006
406,Fictional Outlet 00406,South,Traditional Trade,Small,2023-12-18,25000,60,REP007
407,Fictional Outlet 00407,East,Wholesale,Small,2023-05-22,10000,60,REP008
408,Fictional Outlet 00408,West,Wholesale,Medium,2022-12-08,25000,60,REP009
409,Fictional Outlet 00409,North,Ecommerce,Large,2022-11-28,10000,45,REP010
410,Fictional Outlet 00410,South,Traditional Trade,Large,2023-06-16,50000,15,REP011
411,Fictional Outlet 00411,East,Traditional Trade,Large,2023-07-30,25000,15,REP012
412,Fictional Outlet 00412,West,Modern Trade,Medium,2023-05-08,5000,15,REP013
413,Fictional Outlet 00413,North,Traditional Trade,Small,2022-12-18,5000,60,REP014
414,Fictional Outlet 00414,South,Ecommerce,Large,2022-03-27,5000,30,REP015
415,Fictional Outlet 00415,East,Traditional Trade,Large,2022-04-07,5000,15,REP016
416,Fictional Outlet 00416,West,Traditional Trade,Small,2022-03-03,50000,60,REP017
417,Fictional Outlet 00417,North,Traditional Trade,Large,2022-12-09,10000,30,REP018
418,Fictional Outlet 00418,South,Wholesale,Medium,2022-03-17,5000,30,REP019
419,Fictional Outlet 00419,East,Traditional Trade,Medium,2023-02-03,25000,45,REP020
420,Fictional Outlet 00420,West,Ecommerce,Small,2023-07-18,5000,15,REP021
421,Fictional Outlet 00421,North,Traditional Trade,Medium,2022-04-10,5000,30,REP022
422,Fictional Outlet 00422,South,Wholesale,Large,2023-03-12,5000,15,REP023
423,Fictional Outlet 00423,East,Traditional Trade,Large,2023-12-18,10000,45,REP024
424,Fictional Outlet 00424,West,Modern Trade,Small,2022-10-08,10000,60,REP025
425,Fictional Outlet 00425,North,Traditional Trade,Large,2023-09-03,50000,60,REP026
426,Fictional Outlet 00426,South,Traditional Trade,Small,2023-05-30,25000,45,REP027
427,Fictional Outlet 00427,East,Traditional Trade,Large,2022-06-05,25000,15,REP028
428,Fictional Outlet 00428,West,Modern Trade,Medium,2023-10-31,10000,60,REP029
429,Fictional Outlet 00429,North,Traditional Trade,Large,2022-10-07,10000,45,REP030
430,Fictional Outlet 00430,South,Wholesale,Large,2022-10-31,5000,30,REP031
431,Fictional Outlet 00431,East,Traditional Trade,Small,2023-09-30,50000,45,REP032
432,Fictional Outlet 00432,West,Ecommerce,Medium,2023-01-28,50000,45,REP033
433,Fictional Outlet 00433,North,Traditional Trade,Small,2022-07-15,10000,30,REP034
434,Fictional Outlet 00434,South,Traditional Trade,Large,2022-07-28,25000,30,REP035
435,Fictional Outlet 00435,East,Traditional Trade,Large,2023-08-24,5000,60,REP036
436,Fictional Outlet 00436,West,Traditional Trade,Small,2022-11-17,50000,60,REP037
437,Fictional Outlet 00437,North,Traditional Trade,Small,2023-10-04,25000,45,REP038
438,Fictional Outlet 00438,South,Wholesale,Small,2022-02-28,5000,30,REP039
439,Fictional Outlet 00439,East,Ecommerce,Large,2023-04-30,5000,60,REP040
440,Fictional Outlet 00440,West,Traditional Trade,Small,2022-08-28,5000,30,REP041
441,Fictional Outlet 00441,North,Traditional Trade,Medium,2023-01-27,5000,45,REP042
442,Fictional Outlet 00442,South,Traditional Trade,Medium,2023-01-13,10000,15,REP043
443,Fictional Outlet 00443,East,Traditional Trade,Large,2023-11-12,25000,60,REP044
444,Fictional Outlet 00444,West,Wholesale,Small,2023-01-06,10000,60,REP045
445,Fictional Outlet 00445,North,Modern Trade,Small,2023-09-22,25000,30,REP046
446,Fictional Outlet 00446,South,Traditional Trade,Medium,2023-10-29,25000,15,REP047
447,Fictional Outlet 00447,East,Traditional Trade,Medium,2022-08-26,5000,15,REP048
448,Fictional Outlet 00448,West,Traditional Trade,Medium,2022-12-11,50000,15,REP049
449,Fictional Outlet 00449,North,Traditional Trade,Large,2022-06-07,5000,45,REP050
450,Fictional Outlet 00450,South,Traditional Trade,Small,2022-03-10,25000,15,REP051
451,Fictional Outlet 00451,East,Traditional Trade,Small,2023-11-25,50000,15,REP052
452,Fictional Outlet 00452,West,Traditional Trade,Medium,2023-11-27,10000,60,
453,Fictional Outlet 00453,North,Ecommerce,Medium,2022-07-21,5000,30,REP054
454,Fictional Outlet 00454,South,Wholesale,Medium,2022-08-16,5000,45,REP055
455,Fictional Outlet 00455,East,Traditional Trade,Medium,2022-04-07,5000,30,REP056
456,Fictional Outlet 00456,West,Wholesale,Medium,2023-02-23,50000,15,REP057
457,Fictional Outlet 00457,North,Traditional Trade,Medium,2022-01-11,10000,15,REP058
458,Fictional Outlet 00458,South,Traditional Trade,Small,2022-01-05,5000,60,REP059
459,Fictional Outlet 00459,East,Traditional Trade,Small,2023-08-06,25000,60,REP060
460,Fictional Outlet 00460,West,Wholesale,Medium,2023-02-20,25000,15,REP061
461,Fictional Outlet 00461,North,Ecommerce,Small,2023-11-22,10000,60,REP062
462,Fictional Outlet 00462,South,Wholesale,Large,2023-08-29,25000,30,REP063
463,Fictional Outlet 00463,East,Modern Trade,Small,2022-03-04,50000,45,REP064
464,Fictional Outlet 00464,West,Traditional Trade,Large,2023-04-09,50000,15,REP065
465,Fictional Outlet 00465,North,Traditional Trade,Small,2022-11-09,5000,45,REP066
466,Fictional Outlet 00466,South,Modern Trade,Small,2022-05-09,5000,45,REP067
467,Fictional Outlet 00467,East,Modern Trade,Medium,2023-02-01,25000,30,REP068
468,Fictional Outlet 00468,West,Traditional Trade,Large,2022-06-19,5000,30,REP069
469,Fictional Outlet 00469,North,Wholesale,Small,2022-04-18,50000,60,REP070
470,Fictional Outlet 00470,South,Traditional Trade,Small,2023-01-17,25000,60,REP071
471,Fictional Outlet 00471,East,Wholesale,Medium,2023-01-31,25000,30,REP072
472,Fictional Outlet 00472,West,Traditional Trade,Large,2022-02-28,50000,45,REP073
473,Fictional Outlet 00473,North,Modern Trade,Large,2022-11-15,25000,60,REP074
474,Fictional Outlet 00474,South,Modern Trade,Large,2023-12-03,5000,15,REP075
475,Fictional Outlet 00475,East,Traditional Trade,Small,2022-05-26,25000,60,REP076
476,Fictional Outlet 00476,West,Traditional Trade,Large,2022-06-06,50000,30,REP077
477,Fictional Outlet 00477,North,Traditional Trade,Small,2022-07-05,10000,45,REP078
478,Fictional Outlet 00478,South,Traditional Trade,Medium,2022-09-28,5000,30,REP079
479,Fictional Outlet 00479,East,Traditional Trade,Medium,2022-01-26,10000,30,REP080
480,Fictional Outlet 00480,West,Traditional Trade,Large,2023-01-01,25000,15,REP001
481,Fictional Outlet 00481,North,Traditional Trade,Medium,2022-08-27,5000,60,REP002
482,Fictional Outlet 00482,South,Modern Trade,Large,2022-07-21,25000,15,REP003
483,Fictional Outlet 00483,East,Modern Trade,Large,2023-11-10,10000,45,REP004
484,Fictional Outlet 00484,West,Modern Trade,Medium,2023-11-02,25000,30,REP005
485,Fictional Outlet 00485,North, ECOMMERCE ,Medium,2022-11-10,50000,60,REP006
486,Fictional Outlet 00486,South,Traditional Trade,Small,2023-03-03,50000,30,REP007
487,Fictional Outlet 00487,East,Modern Trade,Medium,2022-07-26,25000,15,REP008
488,Fictional Outlet 00488,West,Traditional Trade,Small,2023-08-02,50000,15,REP009
489,Fictional Outlet 00489,North,Traditional Trade,Large,2022-08-08,10000,15,REP010
490,Fictional Outlet 00490,South,Traditional Trade,Medium,2023-08-25,50000,30,REP011
491,Fictional Outlet 00491,East,Ecommerce,Small,2023-01-01,10000,15,REP012
492,Fictional Outlet 00492,West,Wholesale,Medium,2022-05-23,5000,60,REP013
493,Fictional Outlet 00493,North,Traditional Trade,Small,2023-08-13,5000,30,REP014
494,Fictional Outlet 00494,South,Modern Trade,Medium,2022-10-05,50000,30,REP015
495,Fictional Outlet 00495,East,Ecommerce,Small,2023-03-18,25000,60,REP016
496,Fictional Outlet 00496,West,Traditional Trade,Large,2023-02-27,5000,60,REP017
497,Fictional Outlet 00497,North,Traditional Trade,Small,2023-06-18,50000,60,REP018
498,Fictional Outlet 00498,South,Traditional Trade,Medium,2022-08-21,10000,30,REP019
499,Fictional Outlet 00499,East,Wholesale,Small,2022-02-14,25000,60,REP020
500,Fictional Outlet 00500,West,Wholesale,Medium,2022-09-30,5000,60,REP021
501,Fictional Outlet 00501,North,Ecommerce,Large,2022-07-15,10000,45,REP022
502,Fictional Outlet 00502,South,Traditional Trade,Small,2023-06-30,50000,15,REP023
503,Fictional Outlet 00503,East,Traditional Trade,Small,2023-10-30,5000,30,REP024
504,Fictional Outlet 00504,West,Traditional Trade,Large,2022-08-11,50000,45,REP025
505,Fictional Outlet 00505,North,Wholesale,Small,2023-04-18,10000,30,REP026
506,Fictional Outlet 00506,South,Traditional Trade,Medium,2023-04-01,5000,45,REP027
507,Fictional Outlet 00507,East,Traditional Trade,Small,2022-10-24,10000,15,REP028
508,Fictional Outlet 00508,West,Traditional Trade,Medium,2022-02-24,5000,15,REP029
509,Fictional Outlet 00509,North,Traditional Trade,Large,2022-09-21,10000,45,REP030
510,Fictional Outlet 00510,South,Modern Trade,Small,2022-12-27,10000,60,REP031
511,Fictional Outlet 00511,East,Traditional Trade,Large,2023-04-30,25000,45,REP032
512,Fictional Outlet 00512,West,Traditional Trade,Large,2022-06-16,10000,30,REP033
513,Fictional Outlet 00513,North,Traditional Trade,Small,2022-02-06,10000,45,REP034
514,Fictional Outlet 00514,South,Ecommerce,Medium,2022-12-25,50000,60,REP035
515,Fictional Outlet 00515,East,Modern Trade,Small,2023-10-07,50000,45,REP036
516,Fictional Outlet 00516,West,Traditional Trade,Large,2023-01-28,50000,15,REP037
517,Fictional Outlet 00517,North,Modern Trade,Medium,2023-09-10,10000,15,REP038
518,Fictional Outlet 00518,South,Modern Trade,Large,2022-08-26,25000,15,REP039
519,Fictional Outlet 00519,East,Traditional Trade,Medium,2022-05-11,5000,30,REP040
520,Fictional Outlet 00520,West,Traditional Trade,Small,2022-12-11,50000,30,REP041
521,Fictional Outlet 00521,North,Traditional Trade,Large,2022-03-27,25000,30,REP042
522,Fictional Outlet 00522,South,Traditional Trade,Medium,2022-03-19,5000,60,REP043
523,Fictional Outlet 00523,East,Modern Trade,Small,2023-09-16,25000,45,REP044
524,Fictional Outlet 00524,West,Traditional Trade,Large,2022-05-25,10000,15,REP045
525,Fictional Outlet 00525,North,Modern Trade,Large,2023-05-08,10000,15,REP046
526,Fictional Outlet 00526,South,Traditional Trade,Medium,2022-08-28,10000,15,REP047
527,Fictional Outlet 00527,East,Traditional Trade,Large,2023-09-09,50000,60,REP048
528,Fictional Outlet 00528,West,Wholesale,Large,2022-08-28,25000,60,REP049
529,Fictional Outlet 00529,North,Traditional Trade,Large,2022-07-07,50000,45,REP050
530,Fictional Outlet 00530,South,Traditional Trade,Large,2022-06-30,50000,60,REP051
531,Fictional Outlet 00531,East,Ecommerce,Large,2023-01-09,5000,60,REP052
532,Fictional Outlet 00532,West,Traditional Trade,Medium,2022-11-27,50000,45,REP053
533,Fictional Outlet 00533,North,Traditional Trade,Medium,2023-11-23,10000,30,REP054
534,Fictional Outlet 00534,South,Traditional Trade,Large,2022-05-10,5000,15,REP055
535,Fictional Outlet 00535,East,Traditional Trade,Large,2022-03-18,10000,30,REP056
536,Fictional Outlet 00536,West,Traditional Trade,Large,2022-10-08,50000,45,REP057
537,Fictional Outlet 00537,North,Traditional Trade,Large,2023-12-29,5000,30,REP058
538,Fictional Outlet 00538,South,Ecommerce,Small,2022-08-13,25000,60,REP059
539,Fictional Outlet 00539,East,Wholesale,Large,2023-07-10,5000,45,REP060
540,Fictional Outlet 00540,West,Traditional Trade,Large,2022-10-10,25000,15,REP061
541,Fictional Outlet 00541,North,Traditional Trade,Small,2022-09-09,50000,30,REP062
542,Fictional Outlet 00542,South,Traditional Trade,Medium,2022-08-28,25000,45,REP063
543,Fictional Outlet 00543,East,Wholesale,Small,2023-08-31,50000,30,REP064
544,Fictional Outlet 00544,West,Modern Trade,Medium,2022-11-30,10000,45,REP065
545,Fictional Outlet 00545,North,Traditional Trade,Medium,2023-02-04,5000,60,REP066
546,Fictional Outlet 00546,South,Modern Trade,Large,2023-06-22,10000,60,REP067
547,Fictional Outlet 00547,East,Traditional Trade,Medium,2023-07-09,5000,30,REP068
548,Fictional Outlet 00548,West,Traditional Trade,Large,2023-08-05,50000,60,REP069
549,Fictional Outlet 00549,North,Traditional Trade,Medium,2023-10-22,5000,30,REP070
550,Fictional Outlet 00550,South,Wholesale,Large,2023-12-28,5000,60,REP071
551,Fictional Outlet 00551,East,Traditional Trade,Medium,2022-02-17,10000,45,REP072
552,Fictional Outlet 00552,West,Traditional Trade,Large,2023-12-16,25000,15,REP073
553,Fictional Outlet 00553,North,Traditional Trade,Small,2023-05-08,5000,60,REP074
554,Fictional Outlet 00554,South,Ecommerce,Medium,2023-11-24,25000,15,REP075
555,Fictional Outlet 00555,East,Ecommerce,Medium,2023-03-02,50000,45,REP076
556,Fictional Outlet 00556,West,Wholesale,Medium,2022-09-30,10000,15,REP077
557,Fictional Outlet 00557,North,Traditional Trade,Small,2023-05-13,10000,60,REP078
558,Fictional Outlet 00558,South,Modern Trade,Medium,2023-05-31,10000,45,REP079
559,Fictional Outlet 00559,East,Traditional Trade,Small,2022-08-01,25000,60,REP080
