ReturnLineID,DeliveryLineID,ReturnDate,ReturnedCases,ReasonCode,CreditAmountGBP,HandlingCostGBP,Disposition
408,3399,2024-01-26,5,Short Shelf Life,113.15,4.25,Destroyed
409,3435,2024-02-12,2,Short Shelf Life,64.22,2.9,Destroyed
410,3443,2024-01-28,5,Damaged,141.55,4.25,Destroyed
411,3445,2024-02-16,4,Short Shelf Life,84.28,3.8,Destroyed
412,3451,2024-02-09,3,Customer Rejection,79.8,3.35,Destroyed
413,3455,2024-01-25,1,Short Shelf Life,48.45,2.45,Destroyed
414,3458,2024-02-12,1,Customer Rejection,17.39,2.45,Destroyed
415,3467,2024-02-03,1,Damaged,25.55,2.45,Destroyed
416,3476,2024-01-31,5,Short Shelf Life,146.95,4.25,Destroyed
417,3479,2024-02-06,6,Damaged,233.4,4.7,Destroyed
418,3485,2024-02-16,3,Customer Rejection,77.28,3.35,Destroyed
419,3488,2024-02-03,4,Quality,191.28,3.8,Destroyed
420,3493,2024-01-29,3,Damaged,130.5,3.35,Destroyed
421,3519,2024-02-05,1,Short Shelf Life,44.65,2.45,Destroyed
422,3521,2024-02-18,5,Customer Rejection,263.5,4.25,Destroyed
423,3525,2024-02-02,5,Short Shelf Life,128.8,4.25,Destroyed
424,3536,2024-02-12,4,Customer Rejection,172.16,3.8,Destroyed
425,3539,2024-01-27,2,Short Shelf Life,78.0,2.9,Destroyed
426,3569,2024-02-04,1,Customer Rejection,43.5,2.45,Destroyed
427,3570,2024-01-25,1,Quality,43.5,2.45,Destroyed
428,3598,2024-01-24,1,Short Shelf Life,38.0,2.45,Destroyed
429,3606,2024-02-04,4,Short Shelf Life,98.4,3.8,Destroyed
430,3609,2024-01-27,4,Short Shelf Life,153.84,3.8,Destroyed
431,3613,2024-02-02,11,Short Shelf Life,422.4,6.95,Destroyed
432,3621,2024-01-30,4,Damaged,187.32,3.8,Destroyed
433,3625,2024-02-14,8,Customer Rejection,404.8,5.6,Destroyed
434,3642,2024-02-06,4,Damaged,159.84,3.8,Destroyed
435,3643,2024-02-02,3,Short Shelf Life,146.67,3.35,Destroyed
436,3647,2024-02-06,2,Short Shelf Life,53.2,2.9,Destroyed
437,3649,2024-02-07,3,Quality,140.76,3.35,Destroyed
438,3650,2024-02-02,5,Quality,119.7,4.25,Destroyed
439,3654,2024-01-31,4,Short Shelf Life,169.88,3.8,Destroyed
440,3676,2024-02-17,6,Customer Rejection,182.4,4.7,Destroyed
441,3677,2024-02-06,6,Damaged,183.24,4.7,Destroyed
442,3687,2024-02-07,4,Customer Rejection,172.16,3.8,Destroyed
443,3705,2024-02-14,3,Customer Rejection,134.1,3.35,Destroyed
444,3715,2024-01-28,5,Quality,275.0,4.25,Destroyed
445,3716,2024-01-26,2,Damaged,48.0,2.9,Destroyed
446,3719,2024-02-18,2,Short Shelf Life,75.6,2.9,Destroyed
447,3724,2024-01-29,1,Quality,26.9,2.45,Destroyed
448,3737,2024-02-03,1,Customer Rejection,30.56,2.45,Destroyed
449,3747,2024-02-12,3,Damaged,102.66,3.35,Destroyed
450,3754,2024-02-15,2,Short Shelf Life,78.96,2.9,Destroyed
451,3756,2024-02-04,3,Damaged,83.22,3.35,Destroyed
452,3757,2024-02-06,3,Quality,58.2,3.35,Destroyed
453,3760,2024-02-07,1,Quality,34.78,2.45,Destroyed
454,3764,2024-02-09,4,Customer Rejection,186.64,3.8,Destroyed
455,3779,2024-02-01,3,Short Shelf Life,77.28,3.35,Destroyed
456,3824,2024-02-08,1,Customer Rejection,40.55,2.45,Destroyed
457,3829,2024-02-09,3,Short Shelf Life,110.67,3.35,Destroyed
458,3832,2024-02-05,1,Customer Rejection,45.3,2.45,Destroyed
459,3835,2024-01-24,3,Quality,84.93,3.35,Destroyed
460,3840,2024-02-07,1,Quality,28.0,2.45,Destroyed
461,3842,2024-02-01,2,Short Shelf Life,69.54,2.9,Destroyed
462,3848,2024-02-18,11,Short Shelf Life,289.41,6.95,Destroyed
463,3850,2024-02-05,4,Short Shelf Life,95.44,3.8,Destroyed
464,3858,2024-02-17,3,Short Shelf Life,107.37,3.35,Destroyed
465,3881,2024-01-26,10,Short Shelf Life,353.3,6.5,Destroyed
466,3886,2024-01-27,2,Quality,71.0,2.9,Destroyed
467,3889,2024-01-27,3,Damaged,85.8,3.35,Destroyed
468,3894,2024-02-03,4,Damaged,166.84,3.8,Destroyed
469,3908,2024-02-20,7,Quality,241.08,5.15,Destroyed
470,3918,2024-01-30,1,Customer Rejection,20.0,2.45,Destroyed
471,3920,2024-02-11,4,Quality,89.2,3.8,Destroyed
472,3927,2024-01-31,3,Damaged,136.08,3.35,Destroyed
473,3928,2024-01-26,1,Quality,30.54,2.45,Destroyed
474,3935,2024-02-08,3,Damaged,89.97,3.35,Destroyed
475,3954,2024-02-06,3,Quality,109.02,3.35,Destroyed
476,3956,2024-01-29,1,Customer Rejection,28.43,2.45,Destroyed
477,3963,2024-02-02,1,Customer Rejection,15.2,2.45,Destroyed
478,3969,2024-02-12,12,Customer Rejection,464.04,7.4,Destroyed
479,3972,2024-02-11,1,Customer Rejection,28.98,2.45,Destroyed
480,3973,2024-02-17,3,Damaged,83.22,3.35,Destroyed
481,3979,2024-02-08,1,Short Shelf Life,46.27,2.45,Destroyed
482,3981,2024-01-29,1,Quality,33.8,2.45,Destroyed
483,3998,2024-02-18,5,Quality,188.65,4.25,Destroyed
484,4014,2024-01-27,1,Quality,21.76,2.45,Destroyed
485,4016,2024-02-07,1,Damaged,38.32,2.45,Destroyed
486,4026,2024-02-16,1,Quality,21.63,2.45,Destroyed
487,4046,2024-02-18,3,Damaged,63.57,3.35,Destroyed
488,4048,2024-02-09,4,Short Shelf Life,77.6,3.8,Destroyed
489,4055,2024-02-14,1,Customer Rejection,36.1,2.45,Destroyed
490,4057,2024-02-13,3,Damaged,104.7,3.35,Destroyed
491,4071,2024-02-07,2,Short Shelf Life,95.76,2.9,Destroyed
492,4075,2024-02-05,4,Customer Rejection,78.28,3.8,Destroyed
493,4079,2024-02-07,4,Customer Rejection,172.96,3.8,Destroyed
494,4082,2024-01-28,3,Customer Rejection,135.9,3.35,Destroyed
495,4088,2024-02-08,4,Short Shelf Life,202.56,3.8,Destroyed
496,4091,2024-01-27,9,Quality,304.65,6.05,Destroyed
497,4111,2024-01-28,2,Damaged,86.48,2.9,Destroyed
498,4113,2024-02-03,4,Short Shelf Life,106.4,3.8,Destroyed
499,4119,2024-02-06,10,Damaged,305.6,6.5,Destroyed
500,4121,2024-02-13,3,Damaged,130.5,3.35,Destroyed
501,4124,2024-02-06,4,Short Shelf Life,153.84,3.8,Destroyed
502,4143,2024-02-16,2,Damaged,69.74,2.9,Destroyed
503,4145,2024-02-15,4,Short Shelf Life,128.44,3.8,Destroyed
504,4149,2024-02-14,1,Quality,42.78,2.45,Destroyed
505,4150,2024-02-08,3,Customer Rejection,128.07,3.35,Destroyed
506,4177,2024-02-08,3,Short Shelf Life,85.8,3.35,Destroyed
507,4199,2024-01-28,2,Customer Rejection,68.44,2.9,Destroyed
508,4207,2024-02-14,1,Damaged,41.3,2.45,Destroyed
509,4208,2024-02-08,1,Quality,35.34,2.45,Destroyed
510,4216,2024-02-05,1,Quality,53.3,2.45,Destroyed
511,4226,2024-02-10,3,Quality,126.42,3.35,Destroyed
512,4239,2024-02-12,3,Customer Rejection,166.74,3.35,Destroyed
513,4247,2024-02-14,4,Damaged,165.28,3.8,Destroyed
514,4267,2024-02-04,3,Short Shelf Life,148.41,3.35,Destroyed
515,4272,2024-02-02,4,Damaged,167.56,3.8,Destroyed
516,4324,2024-02-03,4,Quality,158.0,3.8,Destroyed
517,4330,2024-02-16,2,Damaged,75.46,2.9,Destroyed
518,4341,2024-02-17,1,Quality,16.84,2.45,Destroyed
519,4364,2024-01-28,3,Damaged,77.28,3.35,Destroyed
520,4392,2024-02-19,9,Quality,362.52,6.05,Destroyed
521,4396,2024-02-15,1,Short Shelf Life,32.0,2.45,Destroyed
522,4401,2024-02-13,3,Short Shelf Life,54.9,3.35,Destroyed
523,4410,2024-02-07,1,Short Shelf Life,40.7,2.45,Destroyed
524,4416,2024-02-19,8,Customer Rejection,344.32,5.6,Destroyed
525,4445,2024-02-16,9,Customer Rejection,360.9,6.05,Destroyed
526,4456,2024-02-06,7,Damaged,244.09,5.15,Destroyed
527,4461,2024-02-10,3,Short Shelf Life,85.8,3.35,Destroyed
528,4465,2024-02-06,3,Short Shelf Life,135.9,3.35,Destroyed
529,4473,2024-02-15,1,Quality,29.97,2.45,Destroyed
530,4474,2024-02-06,10,Customer Rejection,484.8,6.5,Destroyed
531,4477,2024-02-13,1,Short Shelf Life,39.48,2.45,Destroyed
532,4478,2024-02-06,2,Customer Rejection,67.34,2.9,Destroyed
533,4484,2024-02-10,7,Customer Rejection,169.4,5.15,Destroyed
534,4497,2024-02-15,7,Damaged,302.68,5.15,Destroyed
535,4519,2024-02-09,1,Quality,43.36,2.45,Destroyed
536,4524,2024-02-20,7,Damaged,236.32,5.15,Destroyed
537,4530,2024-02-18,4,Short Shelf Life,142.4,3.8,Destroyed
538,4547,2024-02-20,6,Quality,88.32,4.7,Destroyed
539,4555,2024-02-01,2,Damaged,65.2,2.9,Destroyed
540,4559,2024-01-31,2,Short Shelf Life,53.2,2.9,Destroyed
541,4566,2024-01-30,1,Customer Rejection,47.88,2.45,Destroyed
542,4610,2024-02-14,4,Damaged,185.6,3.8,Destroyed
543,4612,2024-01-29,4,Short Shelf Life,113.24,3.8,Destroyed
544,4613,2024-02-06,1,Quality,28.31,2.45,Destroyed
545,4614,2024-02-19,4,Customer Rejection,153.6,3.8,Destroyed
546,4623,2024-02-13,4,Short Shelf Life,97.76,3.8,Destroyed
547,4638,2024-02-07,1,Short Shelf Life,57.3,2.45,Destroyed
548,4660,2024-01-28,7,Short Shelf Life,273.07,5.15,Destroyed
549,4666,2024-02-12,1,Damaged,36.08,2.45,Destroyed
550,4690,2024-02-05,7,Quality,216.3,5.15,Destroyed
551,4695,2024-02-22,2,Short Shelf Life,67.52,2.9,Destroyed
552,4699,2024-02-08,6,Quality,229.92,4.7,Destroyed
553,4707,2024-01-30,5,Short Shelf Life,177.5,4.25,Destroyed
554,4712,2024-02-01,3,Quality,114.96,3.35,Destroyed
555,4714,2024-02-21,9,Quality,293.4,6.05,Destroyed
556,4726,2024-02-18,2,Short Shelf Life,82.6,2.9,Destroyed
557,4736,2024-01-28,3,Short Shelf Life,91.5,3.35,Destroyed
558,4745,2024-02-02,5,Short Shelf Life,140.0,4.25,Destroyed
559,4746,2024-02-02,3,Short Shelf Life,57.0,3.35,Destroyed
560,4747,2024-02-03,7,Short Shelf Life,177.1,5.15,Destroyed
561,4764,2024-02-18,5,Short Shelf Life,224.0,4.25,Destroyed
562,4772,2024-02-12,1,Customer Rejection,24.99,2.45,Destroyed
563,4773,2024-02-05,1,Short Shelf Life,24.99,2.45,Destroyed
564,4776,2024-01-28,6,Short Shelf Life,296.82,4.7,Destroyed
565,4777,2024-02-23,1,Damaged,45.01,2.45,Destroyed
566,4779,2024-01-30,3,Short Shelf Life,91.68,3.35,Destroyed
567,4780,2024-02-17,1,Damaged,35.5,2.45,Destroyed
568,4792,2024-02-10,1,Damaged,39.48,2.45,Destroyed
569,4801,2024-02-07,6,Short Shelf Life,199.2,4.7,Destroyed
570,4818,2024-02-14,1,Damaged,46.37,2.45,Destroyed
571,4821,2024-02-08,2,Quality,103.4,2.9,Destroyed
572,4824,2024-02-05,3,Customer Rejection,111.75,3.35,Destroyed
573,4830,2024-02-21,1,Customer Rejection,43.51,2.45,Destroyed
574,4839,2024-02-18,7,Short Shelf Life,228.76,5.15,Destroyed
575,4850,2024-02-18,2,Customer Rejection,74.1,2.9,Destroyed
576,4853,2024-02-12,2,Quality,51.1,2.9,Destroyed
577,4867,2024-02-12,4,Short Shelf Life,193.92,3.8,Destroyed
578,4882,2024-02-05,6,Short Shelf Life,274.2,4.7,Destroyed
579,4890,2024-02-11,5,Damaged,116.85,4.25,Destroyed
580,4920,2024-01-29,11,Customer Rejection,327.8,6.95,Destroyed
581,4932,2024-02-11,4,Damaged,122.24,3.8,Destroyed
582,4944,2024-02-18,1,Quality,34.4,2.45,Destroyed
583,4947,2024-02-23,6,Customer Rejection,162.96,4.7,Destroyed
584,4952,2024-02-15,4,Quality,124.56,3.8,Destroyed
585,4956,2024-02-11,5,Customer Rejection,73.6,4.25,Destroyed
586,4960,2024-02-15,2,Quality,69.74,2.9,Destroyed
587,4963,2024-02-06,4,Damaged,164.8,3.8,Destroyed
588,4972,2024-02-18,11,Quality,283.36,6.95,Destroyed
589,4987,2024-02-04,5,Damaged,258.5,4.25,Destroyed
590,5000,2024-02-03,3,Customer Rejection,160.05,3.35,Destroyed
591,5014,2024-02-18,7,Customer Rejection,287.84,5.15,Destroyed
592,5016,2024-02-22,3,Damaged,106.5,3.35,Destroyed
593,5017,2024-02-08,6,Short Shelf Life,173.46,4.7,Destroyed
594,5022,2024-02-23,3,Short Shelf Life,97.74,3.35,Destroyed
595,5030,2024-02-03,6,Damaged,264.6,4.7,Destroyed
596,5034,2024-02-17,2,Damaged,68.88,2.9,Destroyed
597,5035,2024-02-05,1,Short Shelf Life,34.44,2.45,Destroyed
598,5046,2024-02-02,2,Damaged,83.36,2.9,Destroyed
599,5059,2024-02-22,2,Short Shelf Life,87.02,2.9,Destroyed
600,5060,2024-02-16,2,Short Shelf Life,67.34,2.9,Destroyed
601,5062,2024-02-08,6,Damaged,240.36,4.7,Destroyed
602,5068,2024-02-22,5,Short Shelf Life,102.6,4.25,Destroyed
603,5071,2024-02-10,3,Quality,87.6,3.35,Destroyed
604,5078,2024-02-23,7,Short Shelf Life,280.14,5.15,Destroyed
605,5085,2024-02-16,5,Damaged,163.4,4.25,Destroyed
606,5095,2024-02-22,2,Quality,97.4,2.9,Destroyed
607,5112,2024-02-08,10,Customer Rejection,293.5,6.5,Destroyed
608,5122,2024-02-18,10,Quality,517.0,6.5,Destroyed
609,5143,2024-02-16,3,Customer Rejection,136.77,3.35,Destroyed
610,5151,2024-02-01,5,Customer Rejection,130.65,4.25,Destroyed
611,5153,2024-01-31,4,Damaged,167.2,3.8,Destroyed
612,5168,2024-02-05,4,Quality,154.68,3.8,Destroyed
613,5172,2024-02-02,1,Damaged,45.01,2.45,Destroyed
614,5218,2024-02-22,1,Short Shelf Life,27.42,2.45,Destroyed
615,5223,2024-02-09,1,Customer Rejection,43.94,2.45,Destroyed
616,5227,2024-02-12,2,Customer Rejection,58.88,2.9,Destroyed
617,5232,2024-02-17,2,Quality,68.8,2.9,Destroyed
618,5264,2024-02-10,3,Short Shelf Life,115.38,3.35,Destroyed
619,5265,2024-02-06,9,Damaged,455.76,6.05,Destroyed
620,5272,2024-02-17,3,Quality,137.1,3.35,Destroyed
621,5277,2024-02-18,1,Customer Rejection,38.0,2.45,Destroyed
622,5282,2024-02-26,2,Quality,41.2,2.9,Destroyed
623,5285,2024-02-02,1,Short Shelf Life,18.95,2.45,Destroyed
624,5302,2024-02-04,1,Damaged,31.04,2.45,Destroyed
625,5352,2024-02-19,2,Short Shelf Life,84.4,2.9,Destroyed
626,5354,2024-02-26,5,Customer Rejection,120.0,4.25,Destroyed
627,5360,2024-02-26,2,Quality,95.76,2.9,Destroyed
628,5363,2024-02-07,7,Damaged,369.04,5.15,Destroyed
629,5373,2024-02-15,3,Customer Rejection,68.4,3.35,Destroyed
630,5374,2024-02-01,3,Damaged,134.1,3.35,Destroyed
631,5391,2024-02-08,5,Damaged,134.5,4.25,Destroyed
632,5394,2024-02-09,7,Damaged,264.6,5.15,Destroyed
633,5405,2024-02-01,3,Quality,96.33,3.35,Destroyed
634,5421,2024-02-06,1,Damaged,38.9,2.45,Destroyed
635,5422,2024-02-21,8,Short Shelf Life,371.2,5.6,Destroyed
636,5423,2024-01-31,6,Quality,220.2,4.7,Destroyed
637,5428,2024-02-05,3,Quality,146.1,3.35,Destroyed
638,5452,2024-02-20,7,Short Shelf Life,132.65,5.15,Destroyed
639,5457,2024-02-24,6,Short Shelf Life,236.88,4.7,Destroyed
640,5475,2024-02-13,3,Damaged,137.4,3.35,Destroyed
641,5478,2024-02-07,9,Damaged,156.51,6.05,Destroyed
642,5509,2024-02-21,4,Customer Rejection,222.32,3.8,Destroyed
643,5512,2024-02-16,9,Damaged,250.92,6.05,Destroyed
644,5516,2024-02-08,3,Short Shelf Life,106.5,3.35,Destroyed
645,5517,2024-02-21,3,Customer Rejection,87.6,3.35,Destroyed
646,5518,2024-02-23,3,Quality,155.1,3.35,Destroyed
647,5527,2024-02-13,5,Damaged,189.0,4.25,Destroyed
648,5543,2024-02-11,3,Quality,130.08,3.35,Destroyed
649,5544,2024-02-02,4,Damaged,173.44,3.8,Destroyed
650,5545,2024-02-27,5,Quality,190.5,4.25,Destroyed
651,5551,2024-02-22,2,Damaged,75.6,2.9,Destroyed
652,5559,2024-02-23,4,Short Shelf Life,195.56,3.8,Destroyed
653,5565,2024-02-04,3,Damaged,114.3,3.35,Destroyed
654,5566,2024-02-13,2,Customer Rejection,76.2,2.9,Destroyed
655,5567,2024-02-06,1,Short Shelf Life,40.1,2.45,Destroyed
656,5581,2024-02-05,8,Damaged,199.92,5.6,Destroyed
657,5583,2024-02-07,6,Short Shelf Life,189.9,4.7,Destroyed
658,5587,2024-02-16,9,Short Shelf Life,322.92,6.05,Destroyed
659,5594,2024-02-08,11,Short Shelf Life,256.08,6.95,Destroyed
660,5616,2024-02-15,1,Customer Rejection,34.9,2.45,Destroyed
661,5619,2024-02-23,3,Quality,126.6,3.35,Destroyed
662,5628,2024-02-01,1,Quality,24.2,2.45,Destroyed
663,5631,2024-02-22,1,Quality,28.43,2.45,Destroyed
664,5647,2024-02-11,3,Short Shelf Life,74.25,3.35,Destroyed
665,5660,2024-02-24,1,Damaged,40.1,2.45,Destroyed
666,5667,2024-02-16,1,Short Shelf Life,55.0,2.45,Destroyed
667,5669,2024-02-19,2,Customer Rejection,55.48,2.9,Destroyed
668,5684,2024-02-19,5,Damaged,221.25,4.25,Destroyed
669,5685,2024-02-01,1,Damaged,26.68,2.45,Destroyed
670,5688,2024-02-02,4,Quality,167.2,3.8,Destroyed
671,5689,2024-02-11,2,Quality,76.0,2.9,Destroyed
672,5695,2024-02-09,5,Damaged,272.15,4.25,Destroyed
673,5703,2024-02-20,2,Short Shelf Life,82.4,2.9,Destroyed
674,5708,2024-02-08,4,Customer Rejection,77.6,3.8,Destroyed
675,5713,2024-02-27,5,Quality,174.5,4.25,Destroyed
676,5714,2024-02-17,6,Quality,265.5,4.7,Destroyed
677,5736,2024-02-17,5,Short Shelf Life,142.15,4.25,Destroyed
678,5739,2024-02-27,10,Quality,424.0,6.5,Destroyed
679,5750,2024-02-20,1,Customer Rejection,24.2,2.45,Destroyed
680,5763,2024-02-06,1,Quality,44.8,2.45,Destroyed
681,5765,2024-02-18,1,Customer Rejection,29.53,2.45,Destroyed
682,5767,2024-02-25,9,Customer Rejection,264.51,6.05,Destroyed
683,5774,2024-02-17,6,Customer Rejection,186.84,4.7,Destroyed
684,5783,2024-02-17,1,Damaged,39.56,2.45,Destroyed
685,5785,2024-02-04,2,Short Shelf Life,61.94,2.9,Destroyed
686,5808,2024-02-03,1,Damaged,29.99,2.45,Destroyed
687,5809,2024-02-26,2,Damaged,59.98,2.9,Destroyed
688,5815,2024-02-20,2,Customer Rejection,70.04,2.9,Destroyed
689,5823,2024-02-07,5,Customer Rejection,133.4,4.25,Destroyed
690,5837,2024-02-21,1,Short Shelf Life,31.54,2.45,Destroyed
691,5849,2024-02-06,3,Damaged,165.0,3.35,Destroyed
692,5852,2024-02-27,2,Short Shelf Life,100.8,2.9,Destroyed
693,5859,2024-02-14,6,Short Shelf Life,215.46,4.7,Destroyed
694,5893,2024-02-07,3,Quality,93.3,3.35,Destroyed
695,5924,2024-02-14,4,Quality,88.84,3.8,Destroyed
696,5927,2024-02-17,2,Quality,73.2,2.9,Destroyed
697,5954,2024-02-04,7,Customer Rejection,327.81,5.15,Destroyed
698,5964,2024-02-25,3,Quality,56.85,3.35,Destroyed
699,5987,2024-02-14,3,Quality,111.6,3.35,Destroyed
700,5992,2024-02-28,4,Damaged,73.2,3.8,Destroyed
701,5993,2024-02-11,5,Customer Rejection,157.7,4.25,Destroyed
702,5994,2024-02-05,5,Short Shelf Life,253.2,4.25,Destroyed
703,6005,2024-02-28,4,Short Shelf Life,152.4,3.8,Destroyed
704,6014,2024-02-10,1,Damaged,46.4,2.45,Destroyed
705,6016,2024-02-22,4,Customer Rejection,185.48,3.8,Destroyed
706,6018,2024-02-16,8,Quality,339.76,5.6,Destroyed
707,6021,2024-02-07,8,Customer Rejection,261.28,5.6,Destroyed
708,6022,2024-02-06,1,Damaged,28.31,2.45,Destroyed
709,6028,2024-02-11,5,Customer Rejection,160.55,4.25,Destroyed
710,6035,2024-02-22,8,Quality,334.4,5.6,Destroyed
711,6046,2024-02-25,6,Damaged,258.24,4.7,Destroyed
712,6049,2024-02-08,3,Quality,127.41,3.35,Destroyed
713,6053,2024-02-25,1,Quality,44.8,2.45,Destroyed
714,6056,2024-02-21,5,Customer Rejection,171.1,4.25,Destroyed
715,6057,2024-02-25,1,Damaged,37.9,2.45,Destroyed
716,6058,2024-02-22,1,Short Shelf Life,37.9,2.45,Destroyed
717,6060,2024-02-08,5,Quality,201.4,4.25,Destroyed
718,6069,2024-02-10,2,Short Shelf Life,52.62,2.9,Destroyed
719,6073,2024-02-27,2,Short Shelf Life,62.28,2.9,Destroyed
720,6079,2024-02-20,8,Quality,206.08,5.6,Destroyed
721,6087,2024-02-27,2,Short Shelf Life,76.0,2.9,Destroyed
722,6095,2024-02-04,7,Damaged,273.07,5.15,Destroyed
723,6101,2024-02-12,2,Customer Rejection,87.0,2.9,Destroyed
724,6104,2024-02-15,4,Customer Rejection,191.28,3.8,Destroyed
725,6124,2024-02-17,1,Damaged,48.48,2.45,Destroyed
726,6125,2024-02-14,1,Damaged,48.48,2.45,Destroyed
727,6137,2024-02-23,6,Quality,215.28,4.7,Destroyed
728,6147,2024-02-05,2,Quality,87.88,2.9,Destroyed
729,6148,2024-02-26,9,Customer Rejection,376.2,6.05,Destroyed
730,6150,2024-02-07,4,Quality,137.2,3.8,Destroyed
731,6151,2024-02-28,2,Customer Rejection,92.8,2.9,Destroyed
732,6164,2024-02-06,3,Quality,67.89,3.35,Destroyed
733,6168,2024-02-21,7,Short Shelf Life,144.2,5.15,Destroyed
734,6170,2024-02-22,4,Damaged,77.6,3.8,Destroyed
735,6171,2024-02-04,2,Quality,38.8,2.9,Destroyed
736,6172,2024-02-09,5,Damaged,223.5,4.25,Destroyed
737,6193,2024-02-20,3,Quality,92.91,3.35,Destroyed
738,6197,2024-02-14,3,Damaged,159.9,3.35,Destroyed
739,6198,2024-02-16,8,Damaged,328.96,5.6,Destroyed
740,6200,2024-02-13,2,Quality,54.34,2.9,Destroyed
741,6202,2024-02-26,5,Quality,152.8,4.25,Destroyed
742,6211,2024-02-28,4,Customer Rejection,143.52,3.8,Destroyed
743,6213,2024-02-18,5,Customer Rejection,143.0,4.25,Destroyed
744,6222,2024-02-20,4,Damaged,96.8,3.8,Destroyed
745,6224,2024-02-24,3,Short Shelf Life,44.16,3.35,Destroyed
746,6227,2024-02-17,10,Customer Rejection,316.5,6.5,Destroyed
747,6242,2024-02-23,3,Customer Rejection,138.81,3.35,Destroyed
748,6250,2024-02-07,10,Customer Rejection,309.7,6.5,Destroyed
749,6278,2024-02-28,2,Short Shelf Life,63.08,2.9,Destroyed
750,6286,2024-02-12,6,Customer Rejection,270.06,4.7,Destroyed
751,6290,2024-02-22,3,Customer Rejection,113.49,3.35,Destroyed
752,6293,2024-02-11,1,Customer Rejection,45.01,2.45,Destroyed
753,6297,2024-03-01,7,Quality,301.0,5.15,Destroyed
754,6306,2024-02-28,1,Quality,44.7,2.45,Destroyed
755,6312,2024-02-09,1,Damaged,40.06,2.45,Destroyed
756,6316,2024-02-06,1,Customer Rejection,36.6,2.45,Destroyed
757,6317,2024-02-22,2,Short Shelf Life,73.2,2.9,Destroyed
758,6321,2024-02-22,2,Damaged,59.84,2.9,Destroyed
759,6361,2024-02-23,9,Short Shelf Life,227.7,6.05,Destroyed
760,6365,2024-02-06,3,Short Shelf Life,137.1,3.35,Destroyed
761,6369,2024-02-19,6,Damaged,159.6,4.7,Destroyed
762,6380,2024-02-06,6,Short Shelf Life,140.22,4.7,Destroyed
763,6390,2024-02-28,4,Short Shelf Life,170.76,3.8,Destroyed
764,6393,2024-02-18,2,Customer Rejection,98.08,2.9,Destroyed
765,6395,2024-02-13,1,Customer Rejection,36.6,2.45,Destroyed
766,6399,2024-02-27,1,Short Shelf Life,23.86,2.45,Destroyed
767,6403,2024-02-27,2,Customer Rejection,114.6,2.9,Destroyed
768,6404,2024-02-06,2,Quality,68.6,2.9,Destroyed
769,6412,2024-02-18,2,Damaged,73.34,2.9,Destroyed
770,6415,2024-02-12,5,Quality,160.55,4.25,Destroyed
771,6416,2024-02-25,2,Short Shelf Life,77.8,2.9,Destroyed
772,6432,2024-03-01,10,Customer Rejection,384.6,6.5,Destroyed
773,6435,2024-02-17,1,Customer Rejection,29.2,2.45,Destroyed
774,6447,2024-02-27,1,Customer Rejection,42.47,2.45,Destroyed
775,6448,2024-02-13,1,Customer Rejection,17.75,2.45,Destroyed
776,6474,2024-02-07,8,Damaged,262.32,5.6,Destroyed
777,6475,2024-02-27,3,Short Shelf Life,127.41,3.35,Destroyed
778,6481,2024-02-21,1,Damaged,36.96,2.45,Destroyed
779,6513,2024-02-09,2,Damaged,51.1,2.9,Destroyed
780,6515,2024-02-13,3,Quality,58.71,3.35,Destroyed
781,6516,2024-02-16,1,Short Shelf Life,23.18,2.45,Destroyed
782,6522,2024-02-06,1,Damaged,26.13,2.45,Destroyed
783,6554,2024-02-06,1,Customer Rejection,50.6,2.45,Destroyed
784,6566,2024-02-22,2,Short Shelf Life,81.4,2.9,Destroyed
785,6568,2024-02-09,3,Damaged,61.56,3.35,Destroyed
786,6591,2024-02-17,4,Quality,158.84,3.8,Destroyed
787,6594,2024-02-16,2,Damaged,61.8,2.9,Destroyed
788,6598,2024-03-02,6,Short Shelf Life,205.8,4.7,Destroyed
789,6612,2024-02-10,3,Damaged,93.12,3.35,Destroyed
790,6619,2024-02-11,1,Customer Rejection,37.73,2.45,Destroyed
791,6686,2024-02-21,1,Customer Rejection,42.2,2.45,Destroyed
792,6690,2024-02-24,2,Damaged,44.16,2.9,Destroyed
793,6691,2024-02-25,1,Short Shelf Life,22.08,2.45,Destroyed
794,6701,2024-02-07,1,Short Shelf Life,29.99,2.45,Destroyed
795,6710,2024-02-29,1,Customer Rejection,31.04,2.45,Destroyed
796,6720,2024-02-14,5,Quality,189.0,4.25,Destroyed
797,6726,2024-02-25,3,Damaged,97.74,3.35,Destroyed
798,6741,2024-02-21,6,Short Shelf Life,186.24,4.7,Destroyed
799,6745,2024-02-21,3,Quality,88.59,3.35,Destroyed
800,6752,2024-02-19,3,Damaged,96.33,3.35,Destroyed
801,6777,2024-02-20,3,Quality,88.17,3.35,Destroyed
802,6782,2024-02-28,5,Quality,245.2,4.25,Destroyed
803,6783,2024-02-24,9,Short Shelf Life,459.0,6.05,Destroyed
804,6786,2024-02-23,2,Short Shelf Life,78.46,2.9,Destroyed
805,6792,2024-03-01,1,Customer Rejection,40.06,2.45,Destroyed
806,6800,2024-02-06,6,Quality,326.58,4.7,Destroyed
807,6803,2024-02-23,2,Damaged,97.78,2.9,Destroyed
808,6817,2024-02-16,11,Short Shelf Life,270.6,6.95,Destroyed
809,6826,2024-02-13,5,Damaged,190.0,4.25,Destroyed
