SnapshotID,SnapshotDate,WarehouseID,ProductID,OpeningCases,ProductionReceiptCases,ShippedCases,WriteOffCases,ClosingCases,StandardCostPerCaseGBP,ClosingValueGBP,SafetyStockCases
354,2024-01-02,WH02,SKU054,300,203,0,0,503,28.4,14285.2,180
355,2024-01-02,WH02,SKU055,527,0,0,0,527,29.82,15715.14,180
356,2024-01-02,WH02,SKU056,300,0,85,0,215,31.25,6718.75,180
357,2024-01-02,WH02,SKU057,300,227,24,0,503,32.67,16433.01,180
358,2024-01-02,WH02,SKU058,516,0,0,0,516,34.1,17595.6,180
359,2024-01-02,WH02,SKU059,300,0,0,0,300,35.53,10659.0,180
360,2024-01-02,WH02,SKU060,300,182,58,0,424,19.84,8412.16,180
361,2024-01-02,WH03,SKU001,300,0,0,0,300,11.35,3405.0,180
362,2024-01-02,WH03,SKU002,300,185,0,0,485,12.77,6193.45,180
363,2024-01-02,WH03,SKU003,512,0,0,0,512,14.2,7270.4,180
364,2024-01-02,WH03,SKU004,300,0,0,0,300,15.62,4686.0,180
365,2024-01-02,WH03,SKU005,300,205,0,1,504,17.05,8593.2,180
366,2024-01-02,WH03,SKU006,502,0,0,0,502,18.48,9276.96,180
367,2024-01-02,WH03,SKU007,300,0,0,0,300,19.9,5970.0,180
368,2024-01-02,WH03,SKU008,300,163,88,0,375,21.33,7998.75,180
369,2024-01-02,WH03,SKU009,488,0,45,0,443,22.75,10078.25,180
370,2024-01-02,WH03,SKU010,300,0,65,0,235,24.18,5682.3,180
371,2024-01-02,WH03,SKU011,300,220,0,0,520,25.61,13317.2,180
372,2024-01-02,WH03,SKU012,488,0,84,0,404,9.92,4007.68,180
373,2024-01-02,WH03,SKU013,300,0,163,0,137,13.83,1894.71,180
374,2024-01-02,WH03,SKU014,300,244,0,0,544,15.25,8296.0,180
375,2024-01-02,WH03,SKU015,511,0,0,0,511,16.68,8523.48,180
376,2024-01-02,WH03,SKU016,300,0,0,0,300,18.1,5430.0,180
377,2024-01-02,WH03,SKU017,300,215,0,0,515,19.53,10057.95,180
378,2024-01-02,WH03,SKU018,509,0,0,0,509,20.96,10668.64,180
379,2024-01-02,WH03,SKU019,300,0,61,0,239,22.38,5348.82,180
380,2024-01-02,WH03,SKU020,300,200,0,0,500,23.81,11905.0,180
381,2024-01-02,WH03,SKU021,500,0,0,0,500,25.23,12615.0,180
382,2024-01-02,WH03,SKU022,300,0,0,0,300,26.66,7998.0,180
383,2024-01-02,WH03,SKU023,300,185,0,0,485,28.09,13623.65,180
384,2024-01-02,WH03,SKU024,506,0,0,0,506,12.4,6274.4,180
385,2024-01-02,WH03,SKU025,300,0,0,0,300,16.31,4893.0,180
386,2024-01-02,WH03,SKU026,300,166,0,0,466,17.73,8262.18,180
387,2024-01-02,WH03,SKU027,530,0,0,0,530,19.16,10154.8,180
388,2024-01-02,WH03,SKU028,300,0,38,0,262,20.58,5391.96,180
389,2024-01-02,WH03,SKU029,300,190,0,0,490,22.01,10784.9,180
390,2024-01-02,WH03,SKU030,522,0,0,0,522,23.44,12235.68,180
391,2024-01-02,WH03,SKU031,300,0,0,0,300,24.86,7458.0,180
392,2024-01-02,WH03,SKU032,300,214,0,0,514,26.29,13513.06,180
393,2024-01-02,WH03,SKU033,507,0,0,0,507,27.71,14048.97,180
394,2024-01-02,WH03,SKU034,300,0,0,0,300,29.14,8742.0,180
395,2024-01-02,WH03,SKU035,300,218,0,0,518,30.57,15835.26,180
396,2024-01-02,WH03,SKU036,490,0,0,0,490,14.88,7291.2,180
397,2024-01-02,WH03,SKU037,300,0,0,0,300,18.79,5637.0,180
398,2024-01-02,WH03,SKU038,300,196,0,0,496,20.21,10024.16,180
399,2024-01-02,WH03,SKU039,509,0,0,0,509,21.64,11014.76,180
400,2024-01-02,WH03,SKU040,300,0,0,0,300,23.06,6918.0,180
401,2024-01-02,WH03,SKU041,300,185,0,0,485,24.49,11877.65,180
402,2024-01-02,WH03,SKU042,483,0,0,0,483,25.92,12519.36,180
403,2024-01-02,WH03,SKU043,300,0,0,0,300,27.34,8202.0,180
404,2024-01-02,WH03,SKU044,300,237,25,0,512,28.77,14730.24,180
405,2024-01-02,WH03,SKU045,510,0,0,0,510,30.19,15396.9,180
406,2024-01-02,WH03,SKU046,300,0,0,0,300,31.62,9486.0,180
407,2024-01-02,WH03,SKU047,300,203,0,0,503,33.05,16624.15,180
408,2024-01-02,WH03,SKU048,536,0,61,1,474,17.36,8228.64,180
409,2024-01-02,WH03,SKU049,300,0,44,0,256,21.27,5445.12,180
410,2024-01-02,WH03,SKU050,300,225,0,0,525,22.69,11912.25,180
411,2024-01-02,WH03,SKU051,538,0,0,0,538,24.12,12976.56,180
412,2024-01-02,WH03,SKU052,300,0,0,0,300,25.54,7662.0,180
413,2024-01-02,WH03,SKU053,300,171,83,0,388,26.97,10464.36,180
414,2024-01-02,WH03,SKU054,545,0,83,0,462,28.4,13120.8,180
415,2024-01-02,WH03,SKU055,300,0,0,0,300,29.82,8946.0,180
416,2024-01-02,WH03,SKU056,300,182,0,0,482,31.25,15062.5,180
417,2024-01-02,WH03,SKU057,480,0,0,0,480,32.67,15681.6,180
418,2024-01-02,WH03,SKU058,300,0,59,0,241,34.1,8218.1,180
419,2024-01-02,WH03,SKU059,300,227,0,1,526,35.53,18688.78,180
420,2024-01-02,WH03,SKU060,513,0,0,0,513,19.84,10177.92,180
421,2024-01-02,WH04,SKU001,300,209,0,0,509,11.35,5777.15,180
422,2024-01-02,WH04,SKU002,489,0,113,0,376,12.77,4801.52,180
423,2024-01-02,WH04,SKU003,300,0,0,0,300,14.2,4260.0,180
424,2024-01-02,WH04,SKU004,300,228,0,0,528,15.62,8247.36,180
425,2024-01-02,WH04,SKU005,488,0,89,0,399,17.05,6802.95,180
426,2024-01-02,WH04,SKU006,300,0,170,0,130,18.48,2402.4,180
427,2024-01-02,WH04,SKU007,300,211,0,0,511,19.9,10168.9,180
428,2024-01-02,WH04,SKU008,532,0,0,0,532,21.33,11347.56,180
429,2024-01-02,WH04,SKU009,300,0,0,0,300,22.75,6825.0,180
430,2024-01-02,WH04,SKU010,300,184,0,0,484,24.18,11703.12,180
431,2024-01-02,WH04,SKU011,535,0,0,0,535,25.61,13701.35,180
432,2024-01-02,WH04,SKU012,300,0,0,0,300,9.92,2976.0,180
433,2024-01-02,WH04,SKU013,300,211,0,0,511,13.83,7067.13,180
434,2024-01-02,WH04,SKU014,515,0,80,0,435,15.25,6633.75,180
435,2024-01-02,WH04,SKU015,300,0,0,0,300,16.68,5004.0,180
436,2024-01-02,WH04,SKU016,300,213,0,0,513,18.1,9285.3,180
437,2024-01-02,WH04,SKU017,516,0,52,0,464,19.53,9061.92,180
438,2024-01-02,WH04,SKU018,300,0,0,0,300,20.96,6288.0,180
439,2024-01-02,WH04,SKU019,300,191,0,0,491,22.38,10988.58,180
440,2024-01-02,WH04,SKU020,481,0,0,0,481,23.81,11452.61,180
441,2024-01-02,WH04,SKU021,300,0,85,0,215,25.23,5424.45,180
442,2024-01-02,WH04,SKU022,300,223,0,0,523,26.66,13943.18,180
443,2024-01-02,WH04,SKU023,471,0,0,0,471,28.09,13230.39,180
444,2024-01-02,WH04,SKU024,300,0,0,0,300,12.4,3720.0,180
445,2024-01-02,WH04,SKU025,300,205,0,0,505,16.31,8236.55,180
446,2024-01-02,WH04,SKU026,545,0,0,0,545,17.73,9662.85,180
447,2024-01-02,WH04,SKU027,300,0,97,0,203,19.16,3889.48,180
448,2024-01-02,WH04,SKU028,300,178,102,0,376,20.58,7738.08,180
449,2024-01-02,WH04,SKU029,544,0,104,0,440,22.01,9684.4,180
450,2024-01-02,WH04,SKU030,300,0,0,0,300,23.44,7032.0,180
451,2024-01-02,WH04,SKU031,300,205,0,0,505,24.86,12554.3,180
452,2024-01-02,WH04,SKU032,515,0,0,0,515,26.29,13539.35,180
453,2024-01-02,WH04,SKU033,300,0,189,0,111,27.71,3075.81,180
454,2024-01-02,WH04,SKU034,300,208,107,0,401,29.14,11685.14,180
455,2024-01-02,WH04,SKU035,512,0,0,0,512,30.57,15651.84,180
456,2024-01-02,WH04,SKU036,300,0,0,0,300,14.88,4464.0,180
457,2024-01-02,WH04,SKU037,300,186,0,0,486,18.79,9131.94,180
458,2024-01-02,WH04,SKU038,515,0,0,0,515,20.21,10408.15,180
459,2024-01-02,WH04,SKU039,300,0,0,0,300,21.64,6492.0,180
460,2024-01-02,WH04,SKU040,300,195,0,0,495,23.06,11414.7,180
461,2024-01-02,WH04,SKU041,492,0,74,0,418,24.49,10236.82,180
462,2024-01-02,WH04,SKU042,300,0,0,0,300,25.92,7776.0,180
463,2024-01-02,WH04,SKU043,300,199,0,0,499,27.34,13642.66,180
464,2024-01-02,WH04,SKU044,534,0,0,0,534,28.77,15363.18,180
465,2024-01-02,WH04,SKU045,300,0,0,0,300,30.19,9057.0,180
466,2024-01-02,WH04,SKU046,300,229,62,0,467,31.62,14766.54,180
467,2024-01-02,WH04,SKU047,504,0,0,0,504,33.05,16657.2,180
468,2024-01-02,WH04,SKU048,300,0,0,0,300,17.36,5208.0,180
469,2024-01-02,WH04,SKU049,300,206,0,0,506,21.27,10762.62,180
470,2024-01-02,WH04,SKU050,479,0,0,0,479,22.69,10868.51,180
471,2024-01-02,WH04,SKU051,300,0,0,0,300,24.12,7236.0,180
472,2024-01-02,WH04,SKU052,300,197,0,0,497,25.54,12693.38,180
473,2024-01-02,WH04,SKU053,473,0,0,0,473,26.97,12756.81,180
474,2024-01-02,WH04,SKU054,300,0,0,0,300,28.4,8520.0,180
475,2024-01-02,WH04,SKU055,300,200,0,0,500,29.82,14910.0,180
476,2024-01-02,WH04,SKU056,539,0,0,0,539,31.25,16843.75,180
477,2024-01-02,WH04,SKU057,300,0,0,0,300,32.67,9801.0,180
478,2024-01-02,WH04,SKU058,300,181,70,0,411,34.1,14015.1,180
479,2024-01-02,WH04,SKU059,500,0,0,0,500,35.53,17765.0,180
480,2024-01-02,WH04,SKU060,300,0,0,0,300,19.84,5952.0,180
481,2024-01-03,WH01,SKU001,490,0,100,1,389,11.35,4415.15,180
482,2024-01-03,WH01,SKU002,480,0,0,0,480,12.77,6129.6,180
483,2024-01-03,WH01,SKU003,300,171,185,0,286,14.2,4061.2,180
484,2024-01-03,WH01,SKU004,523,0,26,0,497,15.62,7763.14,180
485,2024-01-03,WH01,SKU005,512,0,40,0,472,17.05,8047.6,180
486,2024-01-03,WH01,SKU006,300,173,0,0,473,18.48,8741.04,180
487,2024-01-03,WH01,SKU007,478,0,46,1,431,19.9,8576.9,180
488,2024-01-03,WH01,SKU008,537,0,0,0,537,21.33,11454.21,180
489,2024-01-03,WH01,SKU009,300,191,0,0,491,22.75,11170.25,180
490,2024-01-03,WH01,SKU010,489,0,0,0,489,24.18,11824.02,180
491,2024-01-03,WH01,SKU011,503,0,0,0,503,25.61,12881.83,180
492,2024-01-03,WH01,SKU012,300,222,0,0,522,9.92,5178.24,180
493,2024-01-03,WH01,SKU013,518,0,0,0,518,13.83,7163.94,180
494,2024-01-03,WH01,SKU014,527,0,43,0,484,15.25,7381.0,180
495,2024-01-03,WH01,SKU015,215,238,89,0,364,16.68,6071.52,180
496,2024-01-03,WH01,SKU016,394,0,74,0,320,18.1,5792.0,180
497,2024-01-03,WH01,SKU017,522,0,0,0,522,19.53,10194.66,180
498,2024-01-03,WH01,SKU018,299,211,0,0,510,20.96,10689.6,180
499,2024-01-03,WH01,SKU019,528,0,0,0,528,22.38,11816.64,180
500,2024-01-03,WH01,SKU020,486,0,0,0,486,23.81,11571.66,180
501,2024-01-03,WH01,SKU021,300,191,0,0,491,25.23,12387.93,180
502,2024-01-03,WH01,SKU022,500,0,42,0,458,26.66,12210.28,180
503,2024-01-03,WH01,SKU023,362,0,0,0,362,28.09,10168.58,180
504,2024-01-03,WH01,SKU024,300,253,75,0,478,12.4,5927.2,180
505,2024-01-03,WH01,SKU025,490,0,0,0,490,16.31,7991.9,180
506,2024-01-03,WH01,SKU026,452,0,38,0,414,17.73,7340.22,180
507,2024-01-03,WH01,SKU027,198,178,0,0,376,19.16,7204.16,180
508,2024-01-03,WH01,SKU028,429,0,0,0,429,20.58,8828.82,180
509,2024-01-03,WH01,SKU029,499,0,141,0,358,22.01,7879.58,180
510,2024-01-03,WH01,SKU030,300,232,92,0,440,23.44,10313.6,180
511,2024-01-03,WH01,SKU031,423,0,35,0,388,24.86,9645.68,180
512,2024-01-03,WH01,SKU032,515,0,103,0,412,26.29,10831.48,180
513,2024-01-03,WH01,SKU033,300,190,0,0,490,27.71,13577.9,180
514,2024-01-03,WH01,SKU034,498,0,0,1,497,29.14,14482.58,180
515,2024-01-03,WH01,SKU035,498,0,0,0,498,30.57,15223.86,180
516,2024-01-03,WH01,SKU036,300,189,86,0,403,14.88,5996.64,180
517,2024-01-03,WH01,SKU037,515,0,0,0,515,18.79,9676.85,180
518,2024-01-03,WH01,SKU038,495,0,0,1,494,20.21,9983.74,180
519,2024-01-03,WH01,SKU039,300,192,86,0,406,21.64,8785.84,180
520,2024-01-03,WH01,SKU040,447,0,71,0,376,23.06,8670.56,180
521,2024-01-03,WH01,SKU041,498,0,0,0,498,24.49,12196.02,180
522,2024-01-03,WH01,SKU042,300,205,94,0,411,25.92,10653.12,180
523,2024-01-03,WH01,SKU043,463,0,110,0,353,27.34,9651.02,180
524,2024-01-03,WH01,SKU044,471,0,0,0,471,28.77,13550.67,180
525,2024-01-03,WH01,SKU045,236,183,0,0,419,30.19,12649.61,180
526,2024-01-03,WH01,SKU046,478,0,0,0,478,31.62,15114.36,180
527,2024-01-03,WH01,SKU047,506,0,74,0,432,33.05,14277.6,180
528,2024-01-03,WH01,SKU048,300,242,0,0,542,17.36,9409.12,180
529,2024-01-03,WH01,SKU049,517,0,94,0,423,21.27,8997.21,180
530,2024-01-03,WH01,SKU050,514,0,0,0,514,22.69,11662.66,180
531,2024-01-03,WH01,SKU051,300,207,0,0,507,24.12,12228.84,180
532,2024-01-03,WH01,SKU052,487,0,0,0,487,25.54,12437.98,180
533,2024-01-03,WH01,SKU053,510,0,0,0,510,26.97,13754.7,180
534,2024-01-03,WH01,SKU054,300,194,0,0,494,28.4,14029.6,180
535,2024-01-03,WH01,SKU055,514,0,0,0,514,29.82,15327.48,180
536,2024-01-03,WH01,SKU056,479,0,0,0,479,31.25,14968.75,180
537,2024-01-03,WH01,SKU057,191,230,34,0,387,32.67,12643.29,180
538,2024-01-03,WH01,SKU058,517,0,85,0,432,34.1,14731.2,180
539,2024-01-03,WH01,SKU059,492,0,47,0,445,35.53,15810.85,180
540,2024-01-03,WH01,SKU060,300,186,306,0,180,19.84,3571.2,180
541,2024-01-03,WH02,SKU001,532,0,304,0,228,11.35,2587.8,180
542,2024-01-03,WH02,SKU002,300,204,0,0,504,12.77,6436.08,180
543,2024-01-03,WH02,SKU003,513,0,0,0,513,14.2,7284.6,180
544,2024-01-03,WH02,SKU004,518,0,0,0,518,15.62,8091.16,180
545,2024-01-03,WH02,SKU005,300,181,0,0,481,17.05,8201.05,180
546,2024-01-03,WH02,SKU006,509,0,0,0,509,18.48,9406.32,180
547,2024-01-03,WH02,SKU007,511,0,54,0,457,19.9,9094.3,180
548,2024-01-03,WH02,SKU008,300,228,0,0,528,21.33,11262.24,180
549,2024-01-03,WH02,SKU009,480,0,0,0,480,22.75,10920.0,180
550,2024-01-03,WH02,SKU010,505,0,0,0,505,24.18,12210.9,180
551,2024-01-03,WH02,SKU011,300,217,0,0,517,25.61,13240.37,180
552,2024-01-03,WH02,SKU012,525,0,0,0,525,9.92,5208.0,180
553,2024-01-03,WH02,SKU013,483,0,0,0,483,13.83,6679.89,180
554,2024-01-03,WH02,SKU014,300,186,217,0,269,15.25,4102.25,180
555,2024-01-03,WH02,SKU015,482,0,0,0,482,16.68,8039.76,180
556,2024-01-03,WH02,SKU016,486,0,0,0,486,18.1,8796.6,180
557,2024-01-03,WH02,SKU017,300,231,130,1,400,19.53,7812.0,180
558,2024-01-03,WH02,SKU018,443,0,129,0,314,20.96,6581.44,180
559,2024-01-03,WH02,SKU019,518,0,0,0,518,22.38,11592.84,180
560,2024-01-03,WH02,SKU020,181,229,59,0,351,23.81,8357.31,180
561,2024-01-03,WH02,SKU021,450,0,0,0,450,25.23,11353.5,180
562,2024-01-03,WH02,SKU022,490,0,0,0,490,26.66,13063.4,180
563,2024-01-03,WH02,SKU023,300,206,86,0,420,28.09,11797.8,180
564,2024-01-03,WH02,SKU024,502,0,0,0,502,12.4,6224.8,180
565,2024-01-03,WH02,SKU025,496,0,0,0,496,16.31,8089.76,180
566,2024-01-03,WH02,SKU026,300,205,72,0,433,17.73,7677.09,180
567,2024-01-03,WH02,SKU027,494,0,85,0,409,19.16,7836.44,180
568,2024-01-03,WH02,SKU028,511,0,0,0,511,20.58,10516.38,180
569,2024-01-03,WH02,SKU029,300,217,105,0,412,22.01,9068.12,180
570,2024-01-03,WH02,SKU030,509,0,0,0,509,23.44,11930.96,180
571,2024-01-03,WH02,SKU031,494,0,0,0,494,24.86,12280.84,180
572,2024-01-03,WH02,SKU032,300,233,32,0,501,26.29,13171.29,180
573,2024-01-03,WH02,SKU033,446,0,0,0,446,27.71,12358.66,180
574,2024-01-03,WH02,SKU034,496,0,0,0,496,29.14,14453.44,180
575,2024-01-03,WH02,SKU035,300,175,0,0,475,30.57,14520.75,180
576,2024-01-03,WH02,SKU036,530,0,0,0,530,14.88,7886.4,180
577,2024-01-03,WH02,SKU037,497,0,0,0,497,18.79,9338.63,180
578,2024-01-03,WH02,SKU038,300,188,0,0,488,20.21,9862.48,180
579,2024-01-03,WH02,SKU039,520,0,0,0,520,21.64,11252.8,180
580,2024-01-03,WH02,SKU040,394,0,58,0,336,23.06,7748.16,180
581,2024-01-03,WH02,SKU041,300,191,0,0,491,24.49,12024.59,180
582,2024-01-03,WH02,SKU042,396,0,0,0,396,25.92,10264.32,180
583,2024-01-03,WH02,SKU043,505,0,0,0,505,27.34,13806.7,180
584,2024-01-03,WH02,SKU044,300,231,0,0,531,28.77,15276.87,180
585,2024-01-03,WH02,SKU045,506,0,146,0,360,30.19,10868.4,180
586,2024-01-03,WH02,SKU046,423,0,0,0,423,31.62,13375.26,180
587,2024-01-03,WH02,SKU047,300,169,61,1,407,33.05,13451.35,180
588,2024-01-03,WH02,SKU048,503,0,67,0,436,17.36,7568.96,180
589,2024-01-03,WH02,SKU049,488,0,0,0,488,21.27,10379.76,180
590,2024-01-03,WH02,SKU050,300,194,191,0,303,22.69,6875.07,180
591,2024-01-03,WH02,SKU051,496,0,0,0,496,24.12,11963.52,180
592,2024-01-03,WH02,SKU052,471,0,0,0,471,25.54,12029.34,180
593,2024-01-03,WH02,SKU053,106,166,0,0,272,26.97,7335.84,180
594,2024-01-03,WH02,SKU054,503,0,0,0,503,28.4,14285.2,180
595,2024-01-03,WH02,SKU055,527,0,0,0,527,29.82,15715.14,180
596,2024-01-03,WH02,SKU056,215,180,0,0,395,31.25,12343.75,180
597,2024-01-03,WH02,SKU057,503,0,0,0,503,32.67,16433.01,180
598,2024-01-03,WH02,SKU058,516,0,0,0,516,34.1,17595.6,180
599,2024-01-03,WH02,SKU059,300,193,0,0,493,35.53,17516.29,180
600,2024-01-03,WH02,SKU060,424,0,0,0,424,19.84,8412.16,180
601,2024-01-03,WH03,SKU001,300,202,137,0,365,11.35,4142.75,180
602,2024-01-03,WH03,SKU002,485,0,0,0,485,12.77,6193.45,180
603,2024-01-03,WH03,SKU003,512,0,0,0,512,14.2,7270.4,180
604,2024-01-03,WH03,SKU004,300,190,63,0,427,15.62,6669.74,180
605,2024-01-03,WH03,SKU005,504,0,0,0,504,17.05,8593.2,180
606,2024-01-03,WH03,SKU006,502,0,0,0,502,18.48,9276.96,180
607,2024-01-03,WH03,SKU007,300,166,0,0,466,19.9,9273.4,180
608,2024-01-03,WH03,SKU008,375,0,0,0,375,21.33,7998.75,180
609,2024-01-03,WH03,SKU009,443,0,0,0,443,22.75,10078.25,180
610,2024-01-03,WH03,SKU010,235,234,101,0,368,24.18,8898.24,180
611,2024-01-03,WH03,SKU011,520,0,0,0,520,25.61,13317.2,180
612,2024-01-03,WH03,SKU012,404,0,0,0,404,9.92,4007.68,180
613,2024-01-03,WH03,SKU013,137,215,0,0,352,13.83,4868.16,180
614,2024-01-03,WH03,SKU014,544,0,0,0,544,15.25,8296.0,180
615,2024-01-03,WH03,SKU015,511,0,0,0,511,16.68,8523.48,180
616,2024-01-03,WH03,SKU016,300,193,0,0,493,18.1,8923.3,180
617,2024-01-03,WH03,SKU017,515,0,0,0,515,19.53,10057.95,180
618,2024-01-03,WH03,SKU018,509,0,0,0,509,20.96,10668.64,180
619,2024-01-03,WH03,SKU019,239,182,0,0,421,22.38,9421.98,180
620,2024-01-03,WH03,SKU020,500,0,0,0,500,23.81,11905.0,180
621,2024-01-03,WH03,SKU021,500,0,0,0,500,25.23,12615.0,180
622,2024-01-03,WH03,SKU022,300,204,0,0,504,26.66,13436.64,180
623,2024-01-03,WH03,SKU023,485,0,33,0,452,28.09,12696.68,180
624,2024-01-03,WH03,SKU024,506,0,99,0,407,12.4,5046.8,180
625,2024-01-03,WH03,SKU025,300,241,0,0,541,16.31,8823.71,180
626,2024-01-03,WH03,SKU026,466,0,0,0,466,17.73,8262.18,180
627,2024-01-03,WH03,SKU027,530,0,87,0,443,19.16,8487.88,180
628,2024-01-03,WH03,SKU028,262,209,128,1,342,20.58,7038.36,180
629,2024-01-03,WH03,SKU029,490,0,0,0,490,22.01,10784.9,180
630,2024-01-03,WH03,SKU030,522,0,43,0,479,23.44,11227.76,180
631,2024-01-03,WH03,SKU031,300,234,0,0,534,24.86,13275.24,180
632,2024-01-03,WH03,SKU032,514,0,241,0,273,26.29,7177.17,180
633,2024-01-03,WH03,SKU033,507,0,88,0,419,27.71,11610.49,180
634,2024-01-03,WH03,SKU034,300,196,110,0,386,29.14,11248.04,180
635,2024-01-03,WH03,SKU035,518,0,40,0,478,30.57,14612.46,180
636,2024-01-03,WH03,SKU036,490,0,0,0,490,14.88,7291.2,180
637,2024-01-03,WH03,SKU037,300,201,0,0,501,18.79,9413.79,180
638,2024-01-03,WH03,SKU038,496,0,45,0,451,20.21,9114.71,180
639,2024-01-03,WH03,SKU039,509,0,0,0,509,21.64,11014.76,180
640,2024-01-03,WH03,SKU040,300,185,59,0,426,23.06,9823.56,180
641,2024-01-03,WH03,SKU041,485,0,0,1,484,24.49,11853.16,180
642,2024-01-03,WH03,SKU042,483,0,0,0,483,25.92,12519.36,180
643,2024-01-03,WH03,SKU043,300,184,78,0,406,27.34,11100.04,180
644,2024-01-03,WH03,SKU044,512,0,0,0,512,28.77,14730.24,180
645,2024-01-03,WH03,SKU045,510,0,0,0,510,30.19,15396.9,180
646,2024-01-03,WH03,SKU046,300,225,27,0,498,31.62,15746.76,180
647,2024-01-03,WH03,SKU047,503,0,0,0,503,33.05,16624.15,180
648,2024-01-03,WH03,SKU048,474,0,0,0,474,17.36,8228.64,180
649,2024-01-03,WH03,SKU049,256,202,0,0,458,21.27,9741.66,180
650,2024-01-03,WH03,SKU050,525,0,254,0,271,22.69,6148.99,180
651,2024-01-03,WH03,SKU051,538,0,0,0,538,24.12,12976.56,180
652,2024-01-03,WH03,SKU052,300,219,224,0,295,25.54,7534.3,180
653,2024-01-03,WH03,SKU053,388,0,0,0,388,26.97,10464.36,180
654,2024-01-03,WH03,SKU054,462,0,204,0,258,28.4,7327.2,180
655,2024-01-03,WH03,SKU055,300,179,26,0,453,29.82,13508.46,180
656,2024-01-03,WH03,SKU056,482,0,97,0,385,31.25,12031.25,180
657,2024-01-03,WH03,SKU057,480,0,57,0,423,32.67,13819.41,180
658,2024-01-03,WH03,SKU058,241,198,78,0,361,34.1,12310.1,180
659,2024-01-03,WH03,SKU059,526,0,0,0,526,35.53,18688.78,180
660,2024-01-03,WH03,SKU060,513,0,0,0,513,19.84,10177.92,180
661,2024-01-03,WH04,SKU001,509,0,63,0,446,11.35,5062.1,180
662,2024-01-03,WH04,SKU002,376,0,55,0,321,12.77,4099.17,180
663,2024-01-03,WH04,SKU003,300,214,204,0,310,14.2,4402.0,180
664,2024-01-03,WH04,SKU004,528,0,0,0,528,15.62,8247.36,180
665,2024-01-03,WH04,SKU005,399,0,0,0,399,17.05,6802.95,180
666,2024-01-03,WH04,SKU006,130,186,105,0,211,18.48,3899.28,180
667,2024-01-03,WH04,SKU007,511,0,0,0,511,19.9,10168.9,180
668,2024-01-03,WH04,SKU008,532,0,45,0,487,21.33,10387.71,180
669,2024-01-03,WH04,SKU009,300,181,110,0,371,22.75,8440.25,180
670,2024-01-03,WH04,SKU010,484,0,0,0,484,24.18,11703.12,180
671,2024-01-03,WH04,SKU011,535,0,91,0,444,25.61,11370.84,180
672,2024-01-03,WH04,SKU012,300,196,0,0,496,9.92,4920.32,180
673,2024-01-03,WH04,SKU013,511,0,0,0,511,13.83,7067.13,180
674,2024-01-03,WH04,SKU014,435,0,0,0,435,15.25,6633.75,180
675,2024-01-03,WH04,SKU015,300,200,0,0,500,16.68,8340.0,180
676,2024-01-03,WH04,SKU016,513,0,0,0,513,18.1,9285.3,180
677,2024-01-03,WH04,SKU017,464,0,0,0,464,19.53,9061.92,180
678,2024-01-03,WH04,SKU018,300,225,0,0,525,20.96,11004.0,180
679,2024-01-03,WH04,SKU019,491,0,71,0,420,22.38,9399.6,180
680,2024-01-03,WH04,SKU020,481,0,50,0,431,23.81,10262.11,180
681,2024-01-03,WH04,SKU021,215,225,0,0,440,25.23,11101.2,180
682,2024-01-03,WH04,SKU022,523,0,27,0,496,26.66,13223.36,180
683,2024-01-03,WH04,SKU023,471,0,0,0,471,28.09,13230.39,180
684,2024-01-03,WH04,SKU024,300,249,79,0,470,12.4,5828.0,180
685,2024-01-03,WH04,SKU025,505,0,0,1,504,16.31,8220.24,180
686,2024-01-03,WH04,SKU026,545,0,0,0,545,17.73,9662.85,180
687,2024-01-03,WH04,SKU027,203,204,0,0,407,19.16,7798.12,180
688,2024-01-03,WH04,SKU028,376,0,24,0,352,20.58,7244.16,180
689,2024-01-03,WH04,SKU029,440,0,127,0,313,22.01,6889.13,180
690,2024-01-03,WH04,SKU030,300,218,0,0,518,23.44,12141.92,180
691,2024-01-03,WH04,SKU031,505,0,92,0,413,24.86,10267.18,180
692,2024-01-03,WH04,SKU032,515,0,0,0,515,26.29,13539.35,180
693,2024-01-03,WH04,SKU033,111,186,0,0,297,27.71,8229.87,180
694,2024-01-03,WH04,SKU034,401,0,0,0,401,29.14,11685.14,180
695,2024-01-03,WH04,SKU035,512,0,87,0,425,30.57,12992.25,180
696,2024-01-03,WH04,SKU036,300,172,95,0,377,14.88,5609.76,180
697,2024-01-03,WH04,SKU037,486,0,0,0,486,18.79,9131.94,180
698,2024-01-03,WH04,SKU038,515,0,35,1,479,20.21,9680.59,180
699,2024-01-03,WH04,SKU039,300,184,0,0,484,21.64,10473.76,180
700,2024-01-03,WH04,SKU040,495,0,251,0,244,23.06,5626.64,180
701,2024-01-03,WH04,SKU041,418,0,0,0,418,24.49,10236.82,180
702,2024-01-03,WH04,SKU042,300,191,80,0,411,25.92,10653.12,180
703,2024-01-03,WH04,SKU043,499,0,0,0,499,27.34,13642.66,180
704,2024-01-03,WH04,SKU044,534,0,70,0,464,28.77,13349.28,180
705,2024-01-03,WH04,SKU045,300,183,0,0,483,30.19,14581.77,180
706,2024-01-03,WH04,SKU046,467,0,0,0,467,31.62,14766.54,180
707,2024-01-03,WH04,SKU047,504,0,42,0,462,33.05,15269.1,180
708,2024-01-03,WH04,SKU048,300,222,0,0,522,17.36,9061.92,180
709,2024-01-03,WH04,SKU049,506,0,0,0,506,21.27,10762.62,180
